   4.3090000e+03   2.3187000e+02   2.8200000e+00   9.1330000e+01   1.9890000e+03   1.2000000e+01   2.9000000e+01   1.3000000e+01
   4.3100000e+03   2.1710000e+02   2.7200000e+00   8.9460000e+01   1.9890000e+03   1.2000000e+01   2.9000000e+01   1.4000000e+01
   4.3110000e+03   2.1354000e+02   2.5700000e+00   8.9030000e+01   1.9890000e+03   1.2000000e+01   2.9000000e+01   1.5000000e+01
   4.3120000e+03   2.1025000e+02   2.3300000e+00   8.9190000e+01   1.9890000e+03   1.2000000e+01   2.9000000e+01   1.6000000e+01
   4.3130000e+03   2.0746000e+02   2.1900000e+00   8.8930000e+01   1.9890000e+03   1.2000000e+01   2.9000000e+01   1.7000000e+01
   4.3140000e+03   2.0831000e+02   2.1400000e+00   8.8560000e+01   1.9890000e+03   1.2000000e+01   2.9000000e+01   1.8000000e+01
   4.3150000e+03   2.1501000e+02   1.7100000e+00   8.9580000e+01   1.9890000e+03   1.2000000e+01   2.9000000e+01   1.9000000e+01
   4.3160000e+03   2.0703000e+02   1.6100000e+00   8.8350000e+01   1.9890000e+03   1.2000000e+01   2.9000000e+01   2.0000000e+01
   4.3170000e+03   2.0056000e+02   1.5900000e+00   8.8450000e+01   1.9890000e+03   1.2000000e+01   2.9000000e+01   2.1000000e+01
   4.3180000e+03   1.8644000e+02   1.8300000e+00   8.6140000e+01   1.9890000e+03   1.2000000e+01   2.9000000e+01   2.2000000e+01
   4.3190000e+03   1.6998000e+02   1.6800000e+00   8.3100000e+01   1.9890000e+03   1.2000000e+01   2.9000000e+01   2.3000000e+01
   4.3200000e+03   1.6005000e+02   1.9200000e+00   8.1300000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   0.0000000e+00
   4.3210000e+03   1.5780000e+02   1.9600000e+00   8.0950000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   1.0000000e+00
   4.3220000e+03   1.6044000e+02   1.9100000e+00   8.0930000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   2.0000000e+00
   4.3230000e+03   1.6555000e+02   1.9700000e+00   8.1630000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   3.0000000e+00
   4.3240000e+03   1.7234000e+02   1.7200000e+00   8.2590000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   4.0000000e+00
   4.3250000e+03   1.8190000e+02   1.2200000e+00   8.3180000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   5.0000000e+00
   4.3260000e+03   1.9218000e+02   9.6000000e-01   8.4080000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   6.0000000e+00
   4.3270000e+03   2.0410000e+02   7.3000000e-01   8.5610000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   7.0000000e+00
   4.3280000e+03   2.1324000e+02   5.6000000e-01   8.7390000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   8.0000000e+00
   4.3290000e+03   2.2748000e+02   4.5000000e-01   8.9220000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   9.0000000e+00
   4.3300000e+03   2.4481000e+02   3.2000000e-01   9.1400000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   1.0000000e+01
   4.3310000e+03   2.5970000e+02  -1.0000000e-01   9.3780000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   1.1000000e+01
   4.3320000e+03   2.6744000e+02  -2.8000000e-01   9.5720000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   1.2000000e+01
   4.3330000e+03   2.5732000e+02  -3.2000000e-01   9.6260000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   1.3000000e+01
   4.3340000e+03   2.4501000e+02  -5.6000000e-01   9.5520000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   1.4000000e+01
   4.3350000e+03   2.3385000e+02  -7.3000000e-01   9.4620000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   1.5000000e+01
   4.3360000e+03   2.3130000e+02  -1.0200000e+00   9.4600000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   1.6000000e+01
   4.3370000e+03   2.2217000e+02  -9.4000000e-01   9.2990000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   1.7000000e+01
   4.3380000e+03   2.1702000e+02  -8.2000000e-01   9.2140000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   1.8000000e+01
   4.3390000e+03   2.1108000e+02  -7.8000000e-01   9.0390000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   1.9000000e+01
   4.3400000e+03   2.0388000e+02  -6.0000000e-01   8.9010000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   2.0000000e+01
   4.3410000e+03   2.0245000e+02  -4.4000000e-01   8.8680000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   2.1000000e+01
   4.3420000e+03   1.9853000e+02  -3.7000000e-01   8.8790000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   2.2000000e+01
   4.3430000e+03   1.8545000e+02  -4.4000000e-01   8.6330000e+01   1.9890000e+03   1.2000000e+01   3.0000000e+01   2.3000000e+01
   4.3440000e+03   1.7474000e+02  -6.1000000e-01   8.4500000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   0.0000000e+00
   4.3450000e+03   1.7021000e+02  -6.5000000e-01   8.3190000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   1.0000000e+00
   4.3460000e+03   1.8040000e+02  -6.9000000e-01   8.4840000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   2.0000000e+00
   4.3470000e+03   1.8471000e+02  -6.9000000e-01   8.5270000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   3.0000000e+00
   4.3480000e+03   1.8626000e+02  -6.9000000e-01   8.5340000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   4.0000000e+00
   4.3490000e+03   1.9082000e+02  -6.8000000e-01   8.5330000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   5.0000000e+00
   4.3500000e+03   1.9635000e+02  -6.0000000e-01   8.5300000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   6.0000000e+00
   4.3510000e+03   2.0695000e+02  -5.8000000e-01   8.6620000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   7.0000000e+00
   4.3520000e+03   2.1488000e+02  -5.6000000e-01   8.7720000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   8.0000000e+00
   4.3530000e+03   2.2390000e+02  -5.5000000e-01   8.9220000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   9.0000000e+00
   4.3540000e+03   2.4152000e+02  -5.1000000e-01   9.1150000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   1.0000000e+01
   4.3550000e+03   2.6416000e+02  -4.2000000e-01   9.4620000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   1.1000000e+01
   4.3560000e+03   2.6872000e+02  -3.1000000e-01   9.5560000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   1.2000000e+01
   4.3570000e+03   2.6227000e+02  -2.1000000e-01   9.5810000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   1.3000000e+01
   4.3580000e+03   2.5364000e+02  -4.0000000e-02   9.5970000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   1.4000000e+01
   4.3590000e+03   2.4270000e+02  -3.0000000e-02   9.5100000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   1.5000000e+01
   4.3600000e+03   2.3832000e+02  -1.2000000e-01   9.4510000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   1.6000000e+01
   4.3610000e+03   2.3468000e+02  -1.7000000e-01   9.3810000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   1.7000000e+01
   4.3620000e+03   2.3185000e+02  -1.8000000e-01   9.3220000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   1.8000000e+01
   4.3630000e+03   2.2792000e+02  -1.7000000e-01   9.3710000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   1.9000000e+01
   4.3640000e+03   2.2398000e+02  -1.6000000e-01   9.4190000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   2.0000000e+01
   4.3650000e+03   2.1977000e+02  -2.4000000e-01   9.4400000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   2.1000000e+01
   4.3660000e+03   2.1651000e+02  -2.0000000e-01   9.4570000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   2.2000000e+01
   4.3670000e+03   2.0902000e+02  -2.1000000e-01   9.4750000e+01   1.9890000e+03   1.2000000e+01   3.1000000e+01   2.3000000e+01
   4.3680000e+03   2.0048000e+02  -2.8000000e-01   9.4260000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   0.0000000e+00
   4.3690000e+03   2.0516000e+02  -3.6000000e-01   9.4190000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   1.0000000e+00
   4.3700000e+03   1.9967000e+02  -3.8000000e-01   9.4280000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   2.0000000e+00
   4.3710000e+03   2.0046000e+02  -3.7000000e-01   9.4250000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   3.0000000e+00
   4.3720000e+03   1.8960000e+02  -2.7000000e-01   9.1540000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   4.0000000e+00
   4.3730000e+03   1.8559000e+02  -3.0000000e-01   8.9130000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   5.0000000e+00
   4.3740000e+03   1.9379000e+02  -2.5000000e-01   8.8780000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   6.0000000e+00
   4.3750000e+03   2.0430000e+02  -1.0000000e-01   9.0100000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   7.0000000e+00
   4.3760000e+03   2.1088000e+02   9.0000000e-02   9.1140000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   8.0000000e+00
   4.3770000e+03   2.1289000e+02   1.6000000e-01   9.1790000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   9.0000000e+00
   4.3780000e+03   2.1934000e+02   3.0000000e-01   9.2040000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   1.0000000e+01
   4.3790000e+03   2.2774000e+02   5.3000000e-01   9.2640000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   1.1000000e+01
   4.3800000e+03   2.3338000e+02   1.0600000e+00   9.3160000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   1.2000000e+01
   4.3810000e+03   2.3606000e+02   8.7000000e-01   9.3220000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   1.3000000e+01
   4.3820000e+03   2.3613000e+02   8.4000000e-01   9.3210000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   1.4000000e+01
   4.3830000e+03   2.3246000e+02   7.5000000e-01   9.3300000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   1.5000000e+01
   4.3840000e+03   2.2742000e+02   7.1000000e-01   9.3350000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   1.6000000e+01
   4.3850000e+03   2.2278000e+02   5.8000000e-01   9.3490000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   1.7000000e+01
   4.3860000e+03   2.2249000e+02   5.6000000e-01   9.4180000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   1.8000000e+01
   4.3870000e+03   2.2089000e+02   6.4000000e-01   9.4140000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   1.9000000e+01
   4.3880000e+03   2.1946000e+02   6.3000000e-01   9.4100000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   2.0000000e+01
   4.3890000e+03   1.9965000e+02   6.0000000e-01   9.1050000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   2.1000000e+01
   4.3900000e+03   1.7828000e+02   6.4000000e-01   8.6930000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   2.2000000e+01
   4.3910000e+03   1.6984000e+02   7.5000000e-01   8.5730000e+01   1.9900000e+03   1.0000000e+00   1.0000000e+00   2.3000000e+01
   4.3920000e+03   1.5753000e+02   6.7000000e-01   8.2710000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   0.0000000e+00
   4.3930000e+03   1.5350000e+02   5.3000000e-01   8.1200000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   1.0000000e+00
   4.3940000e+03   1.5570000e+02   3.1000000e-01   8.1250000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   2.0000000e+00
   4.3950000e+03   1.7358000e+02   2.6000000e-01   8.4110000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   3.0000000e+00
   4.3960000e+03   1.8186000e+02   2.5000000e-01   8.4910000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   4.0000000e+00
   4.3970000e+03   1.9110000e+02   2.9000000e-01   8.4840000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   5.0000000e+00
   4.3980000e+03   2.0772000e+02   3.9000000e-01   8.5990000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   6.0000000e+00
   4.3990000e+03   2.3326000e+02   4.8000000e-01   8.8750000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   7.0000000e+00
   4.4000000e+03   2.5702000e+02   5.3000000e-01   9.2030000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   8.0000000e+00
   4.4010000e+03   2.6585000e+02   5.6000000e-01   9.3720000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   9.0000000e+00
   4.4020000e+03   2.6418000e+02   6.6000000e-01   9.4180000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   1.0000000e+01
   4.4030000e+03   2.5574000e+02   1.2000000e+00   9.4110000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   1.1000000e+01
   4.4040000e+03   1.2958000e+02   1.1500000e+00   9.3850000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   1.2000000e+01
   4.4050000e+03   1.2480000e+02   7.0000000e-01   9.2730000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   1.3000000e+01
   4.4060000e+03   1.5169000e+02   4.6000000e-01   9.0040000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   1.4000000e+01
   4.4070000e+03   2.3354000e+02   4.6000000e-01   9.2820000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   1.5000000e+01
   4.4080000e+03   2.3090000e+02   2.5000000e-01   9.2860000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   1.6000000e+01
   4.4090000e+03   2.3057000e+02   1.4000000e-01   9.3360000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   1.7000000e+01
   4.4100000e+03   2.3720000e+02  -9.0000000e-02   9.4500000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   1.8000000e+01
   4.4110000e+03   2.4316000e+02  -1.8000000e-01   9.5280000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   1.9000000e+01
   4.4120000e+03   2.4357000e+02  -2.3000000e-01   9.6290000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   2.0000000e+01
   4.4130000e+03   2.2310000e+02  -3.4000000e-01   9.4490000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   2.1000000e+01
   4.4140000e+03   2.1411000e+02  -3.8000000e-01   9.3480000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   2.2000000e+01
   4.4150000e+03   1.9818000e+02  -4.6000000e-01   9.1340000e+01   1.9900000e+03   1.0000000e+00   2.0000000e+00   2.3000000e+01
   4.4160000e+03   1.7981000e+02  -4.9000000e-01   8.8120000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   0.0000000e+00
   4.4170000e+03   1.7515000e+02  -5.4000000e-01   8.6830000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   1.0000000e+00
   4.4180000e+03   1.7680000e+02  -7.0000000e-01   8.6430000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   2.0000000e+00
   4.4190000e+03   1.8658000e+02  -7.2000000e-01   8.7720000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   3.0000000e+00
   4.4200000e+03   1.9314000e+02  -7.4000000e-01   8.8000000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   4.0000000e+00
   4.4210000e+03   2.0563000e+02  -7.3000000e-01   8.8070000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   5.0000000e+00
   4.4220000e+03   2.3259000e+02  -5.6000000e-01   9.1370000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   6.0000000e+00
   4.4230000e+03   2.5004000e+02  -4.5000000e-01   9.2480000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   7.0000000e+00
   4.4240000e+03   2.9049000e+02  -6.8000000e-01   9.9100000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   8.0000000e+00
   4.4250000e+03   1.8376000e+02  -2.5000000e-01   1.0302000e+02   1.9900000e+03   1.0000000e+00   3.0000000e+00   9.0000000e+00
   4.4260000e+03   1.3436000e+02   9.0000000e-02   1.0546000e+02   1.9900000e+03   1.0000000e+00   3.0000000e+00   1.0000000e+01
   4.4270000e+03   1.4935000e+02   2.1000000e-01   1.0632000e+02   1.9900000e+03   1.0000000e+00   3.0000000e+00   1.1000000e+01
   4.4280000e+03   2.1901000e+02   5.0000000e-02   8.7530000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   1.2000000e+01
   4.4290000e+03   2.4455000e+02   2.0000000e-01   9.2070000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   1.3000000e+01
   4.4300000e+03   2.5743000e+02   3.5000000e-01   9.4420000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   1.4000000e+01
   4.4310000e+03   2.5161000e+02   3.9000000e-01   9.4630000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   1.5000000e+01
   4.4320000e+03   2.4571000e+02   3.8000000e-01   9.4180000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   1.6000000e+01
   4.4330000e+03   2.4331000e+02  -1.0000000e-02   9.4120000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   1.7000000e+01
   4.4340000e+03   2.5085000e+02  -4.7000000e-01   9.4410000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   1.8000000e+01
   4.4350000e+03   2.5016000e+02  -5.1000000e-01   9.4860000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   1.9000000e+01
   4.4360000e+03   2.4813000e+02  -5.7000000e-01   9.5690000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   2.0000000e+01
   4.4370000e+03   2.3944000e+02  -3.7000000e-01   9.5750000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   2.1000000e+01
   4.4380000e+03   2.3151000e+02   1.1000000e-01   9.6000000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   2.2000000e+01
   4.4390000e+03   2.2323000e+02  -3.5000000e-01   9.5590000e+01   1.9900000e+03   1.0000000e+00   3.0000000e+00   2.3000000e+01
   4.4400000e+03   2.1442000e+02  -7.2000000e-01   9.5340000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   0.0000000e+00
   4.4410000e+03   2.1043000e+02  -9.4000000e-01   9.4630000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   1.0000000e+00
   4.4420000e+03   2.0512000e+02  -1.1000000e+00   9.3410000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   2.0000000e+00
   4.4430000e+03   2.0738000e+02  -1.0100000e+00   9.3320000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   3.0000000e+00
   4.4440000e+03   2.1376000e+02  -9.2000000e-01   9.3170000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   4.0000000e+00
   4.4450000e+03   2.2288000e+02  -8.2000000e-01   9.2950000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   5.0000000e+00
   4.4460000e+03   2.4184000e+02  -7.0000000e-01   9.4080000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   6.0000000e+00
   4.4470000e+03   2.6086000e+02  -9.9000000e-01   9.5360000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   7.0000000e+00
   4.4480000e+03   2.8009000e+02  -1.2400000e+00   9.7680000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   8.0000000e+00
   4.4490000e+03   2.8326000e+02  -1.1700000e+00   9.8620000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   9.0000000e+00
   4.4500000e+03   2.7861000e+02  -1.1700000e+00   9.8560000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   1.0000000e+01
   4.4510000e+03   2.7545000e+02  -1.4000000e+00   9.8540000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   1.1000000e+01
   4.4520000e+03   2.7417000e+02  -1.7200000e+00   9.8570000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   1.2000000e+01
   4.4530000e+03   2.6925000e+02  -1.8600000e+00   9.8590000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   1.3000000e+01
   4.4540000e+03   2.7006000e+02  -1.9400000e+00   9.8470000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   1.4000000e+01
   4.4550000e+03   2.6882000e+02  -1.8500000e+00   9.8450000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   1.5000000e+01
   4.4560000e+03   2.6265000e+02  -1.7100000e+00   9.8360000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   1.6000000e+01
   4.4570000e+03   2.5991000e+02  -1.6400000e+00   9.8540000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   1.7000000e+01
   4.4580000e+03   2.6162000e+02  -1.5100000e+00   9.8860000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   1.8000000e+01
   4.4590000e+03   2.6422000e+02  -1.4000000e+00   9.8710000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   1.9000000e+01
   4.4600000e+03   2.5545000e+02  -1.0600000e+00   9.8350000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   2.0000000e+01
   4.4610000e+03   2.4428000e+02  -7.1000000e-01   9.8460000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   2.1000000e+01
   4.4620000e+03   2.2921000e+02  -3.2000000e-01   9.6330000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   2.2000000e+01
   4.4630000e+03   2.1710000e+02   4.0000000e-02   9.6070000e+01   1.9900000e+03   1.0000000e+00   4.0000000e+00   2.3000000e+01
   4.4640000e+03   2.0300000e+02   3.5000000e-01   9.4890000e+01   1.9900000e+03   1.0000000e+00   5.0000000e+00   0.0000000e+00
   4.4650000e+03   1.9043000e+02   2.8000000e-01   9.1790000e+01   1.9900000e+03   1.0000000e+00   5.0000000e+00   1.0000000e+00
   4.4660000e+03   1.8618000e+02   2.3000000e-01   9.0640000e+01   1.9900000e+03   1.0000000e+00   5.0000000e+00   2.0000000e+00
   4.4670000e+03   1.8671000e+02   4.5000000e-01   8.9570000e+01   1.9900000e+03   1.0000000e+00   5.0000000e+00   3.0000000e+00
   4.4680000e+03   1.9181000e+02   2.9000000e-01   8.9350000e+01   1.9900000e+03   1.0000000e+00   5.0000000e+00   4.0000000e+00
   4.4690000e+03   2.0211000e+02   2.8000000e-01   8.9020000e+01   1.9900000e+03   1.0000000e+00   5.0000000e+00   5.0000000e+00
   4.4700000e+03   2.2640000e+02   3.1000000e-01   9.1250000e+01   1.9900000e+03   1.0000000e+00   5.0000000e+00   6.0000000e+00
   4.4710000e+03   2.4713000e+02   3.2000000e-01   9.2840000e+01   1.9900000e+03   1.0000000e+00   5.0000000e+00   7.0000000e+00
   4.4720000e+03   2.6436000e+02   2.2000000e-01   9.5370000e+01   1.9900000e+03   1.0000000e+00   5.0000000e+00   8.0000000e+00
